id_distribucion;Id_oc;EMPRESA;CORREO;Fecha recepción correo;PROVEEDOR;Encargado Directo;CC;Categoria;Año;Mes;Cantidad;BASE;Base Total;Observacion;ESTADO;SOUL;FECHA DE CREACIÓN;Archivo;ITEM;EMPRESA_CC;Ciudad;Gerente cuentas;Gerente Operación;Jefe de operación;Cordinador;Site;id_campaña;cc_cont
132;3;CS;Sin Titulo ;2023-07-06 00:00:00;INFOBIP;WILLIAM_CUELLAR;BANCO SERFINANZA - CARTERA;VALIDADOR - INFOBIP;2023;6;16776;2,5;41940;;;SMS - INFOBIP - JUNIO;6/07/2023 0:00;BASE_JUNIO -2023.xlsx;VALIDADOR - INFOBIP;CS;BOGOTA;Felipe Santrich;Oscar Osorio;William Cuellar;Andres Cruz;6;96;20601
133;3;CS;Sin Titulo ;2023-07-06 00:00:00;INFOBIP;WILLIAM_CUELLAR;BANCO SERFINANZA - REDIFERIDO;Email;2023;6;437058;0,75;327793,5;;;SMS - INFOBIP - JUNIO;6/07/2023 0:00;BASE_JUNIO -2023.xlsx;Email;CS;BOGOTA;Felipe Santrich;Oscar Osorio;William Cuellar;Andres Cruz;6;98;20603
134;3;CS;Sin Titulo ;2023-07-06 00:00:00;INFOBIP;WILLIAM_CUELLAR;BANCO SERFINANZA - REDIFERIDO;SMS;2023;6;1533532;1,9;2913710,8;;;SMS - INFOBIP - JUNIO;6/07/2023 0:00;BASE_JUNIO -2023.xlsx;SMS;CS;BOGOTA;Felipe Santrich;Oscar Osorio;William Cuellar;Andres Cruz;6;98;20603
135;3;CS;Sin Titulo ;2023-07-06 00:00:00;INFOBIP;WILLIAM_CUELLAR;BANCO SERFINANZA - CASTIGO;Email;2023;6;33440;0,75;25080;;;SMS - INFOBIP - JUNIO;6/07/2023 0:00;BASE_JUNIO -2023.xlsx;Email;CS;BOGOTA;Felipe Santrich;Oscar Osorio;William Cuellar;Andres Cruz;6;97;20602
136;3;CS;Sin Titulo ;2023-07-06 00:00:00;INFOBIP;WILLIAM_CUELLAR;BANCO SERFINANZA - CASTIGO;IVR;2023;6;312365;0,50030801;156278,7115;;;SMS - INFOBIP - JUNIO;6/07/2023 0:00;BASE_JUNIO -2023.xlsx;IVR;CS;BOGOTA;Felipe Santrich;Oscar Osorio;William Cuellar;Andres Cruz;6;97;20602
137;3;CS;Sin Titulo ;2023-07-06 00:00:00;INFOBIP;WILLIAM_CUELLAR;BANCO SERFINANZA - CASTIGO;SMS;2023;6;880288;1,9;1672547,2;;;SMS - INFOBIP - JUNIO;6/07/2023 0:00;BASE_JUNIO -2023.xlsx;SMS;CS;BOGOTA;Felipe Santrich;Oscar Osorio;William Cuellar;Andres Cruz;6;97;20602
138;3;CS;Sin Titulo ;2023-07-06 00:00:00;INFOBIP;WILLIAM_CUELLAR;BANCO SERFINANZA - CASTIGO;Voice AMD - Answering Machine Detection;2023;6;49059;0,16666;8176,17294;;;SMS - INFOBIP - JUNIO;6/07/2023 0:00;BASE_JUNIO -2023.xlsx;Voice AMD - Answering Machine Detection;CS;BOGOTA;Felipe Santrich;Oscar Osorio;William Cuellar;Andres Cruz;6;97;20602
139;3;CS;Sin Titulo ;2023-07-06 00:00:00;INFOBIP;WILLIAM_CUELLAR;CARTERA PROPIA BANCO SERFINANZA BOGOTÁ 2;SMS;2023;6;970979;1,9;1844860,1;;;SMS - INFOBIP - JUNIO;6/07/2023 0:00;BASE_JUNIO -2023.xlsx;SMS;CS;BOGOTA;Felipe Santrich;Oscar Osorio;William Cuellar;Andres Cruz;6;855;20822
140;3;CS;Sin Titulo ;2023-07-06 00:00:00;INFOBIP;WILLIAM_CUELLAR;CLARO - HOGAR VENTAS BOGOTA - CS;SMS;2023;6;7085326,895;1,9;13462121,1;;;SMS - INFOBIP - JUNIO;6/07/2023 0:00;BASE_JUNIO -2023.xlsx;SMS;CS;BOGOTA;Felipe Santrich;Oscar Osorio;William Cuellar;Andres Cruz;1;144;20203
141;3;CS;Sin Titulo ;2023-07-06 00:00:00;INFOBIP;WILLIAM_CUELLAR;CLARO - MOVIL VENTAS BOGOTA - CS;IVR;2023;6;13909176;0,503985527;7010023,4;;;SMS - INFOBIP - JUNIO;6/07/2023 0:00;BASE_JUNIO -2023.xlsx;IVR;CS;BOGOTA;Felipe Santrich;Oscar Osorio;William Cuellar;Esteban Gómez;1;181;20205
142;3;CS;Sin Titulo ;2023-07-06 00:00:00;INFOBIP;WILLIAM_CUELLAR;CLARO - MOVIL VENTAS BOGOTA - CS;SMS;2023;6;3230236,105;1,9;6137448,6;;;SMS - INFOBIP - JUNIO;6/07/2023 0:00;BASE_JUNIO -2023.xlsx;SMS;CS;BOGOTA;Felipe Santrich;Oscar Osorio;William Cuellar;Esteban Gómez;1;181;20205
143;3;CS;Sin Titulo ;2023-07-06 00:00:00;INFOBIP;WILLIAM_CUELLAR;CLARO - MOVIL VENTAS BOGOTA - CS;Voice AMD - Answering Machine Detection;2023;6;1887965;0,16666;314648,2469;;;SMS - INFOBIP - JUNIO;6/07/2023 0:00;BASE_JUNIO -2023.xlsx;Voice AMD - Answering Machine Detection;CS;BOGOTA;Felipe Santrich;Oscar Osorio;William Cuellar;Esteban Gómez;1;181;20205
144;5;CS;RV: Prefactura Intico Servicios Junio 2023;2023-07-10 00:00:00;INTICO;SANDRA_CAMPO;CLARO - COBRANZA;SMS;2023;6;51924;3;155772;;;INTICO-SMS-JUNIO;10/07/2023 0:00;BASE_JUNIO -2023.xlsx;SMS;CS;BOGOTA;Felipe Santrich;Oscar Osorio;Sandra Campo;Adriana Eslava;1;102;20201
145;6;CS;RV: Prefactura mes de Junio de 2023 Solati SAS;2023-07-12 00:00:00;Kronos;SANDRA_CAMPO;CLARO - COBRANZA;SMS;2023;6;980850;1,9;1863615;;;SMS - KRONOS - CONTACTO - JUNIO;11/07/2023 0:00;BASE_JUNIO -2023.xlsx;SMS;CS;BOGOTA;Felipe Santrich;Oscar Osorio;Sandra Campo;Adriana Eslava;1;102;20201
146;7;CS;RV: Facturación servicios Chatbot Movistar - Junio 2023;2023-07-04 00:00:00;OMNIEXPERIENCIAS;DIEGO_MORALES;MOVISTAR - CARTERA COLOMBIA;Servicios_Chatbots;2023;6;38;103969,6579;3950847;;;ChatBots-OMNIEXPERIENCIAS-JUNIO;5/07/2023 0:00;BASE_JUNIO -2023.xlsx;Chatbots;CS;BOGOTA;Felipe Santrich;Oscar Osorio;Diego Morales;Ana Pantoja-Diana Galindez - Maria Parra- Oscar Hernandez;5;286;21908
147;8;CS;RV: Facturación servicios Voicebot Movistar Colombia - Junio 2023;2023-07-07 00:00:00;OMNIEXPERIENCIAS;DIEGO_MORALES;MOVISTAR - CARTERA COLOMBIA;VoiceBots;2023;6;72227,25;207,8258829;15010692;;;VoiceBot - OMNIEXPERIENCIAS - JUNIO;11/07/2023 0:00;BASE_JUNIO -2023.xlsx;VoiceBots;CS;BOGOTA;Felipe Santrich;Oscar Osorio;Diego Morales;Ana Pantoja-Diana Galindez - Maria Parra- Oscar Hernandez;5;286;21908
148;8;CS;RV: Facturación servicios Voicebot Movistar Colombia - Junio 2023;2023-07-07 00:00:00;OMNIEXPERIENCIAS;DIEGO_MORALES;MOVISTAR - DIGITAL;VoiceBots;2023;6;17595;214;3765330;;;VoiceBot - OMNIEXPERIENCIAS - JUNIO;11/07/2023 0:00;BASE_JUNIO -2023.xlsx;VoiceBots;CS;BOGOTA;Felipe Santrich;Oscar Osorio;Diego Morales;Diana Galindez;1;174;21907
149;9;CS;RV: Prefactura de Servicios Públicos No.520 Contacto Solutions junio 2023;2023-07-01 00:00:00;TELINTEL;JUAN_APONTE;BANCO POPULAR - TRADICIONAL;LANDING;2023;6;14;7;98;;;SMS - TELINTEL - JUNIO;4/07/2023 0:00;BASE_JUNIO -2023.xlsx;LANDING;CS;BOGOTA;Felipe Santrich;Oscar Osorio;Juan Aponte;;1;95;20702
150;9;CS;RV: Prefactura de Servicios Públicos No.520 Contacto Solutions junio 2023;2023-07-01 00:00:00;TELINTEL;JUAN_APONTE;WOM - FABRICA DE CREDITO;LANDING;2023;6;2;7;14;;;SMS - TELINTEL - JUNIO;4/07/2023 0:00;BASE_JUNIO -2023.xlsx;LANDING;CS;BOGOTA;Felipe Santrich;Oscar Osorio;Juan Aponte;Diana duque;6;267;25301
151;9;CS;RV: Prefactura de Servicios Públicos No.520 Contacto Solutions junio 2023;2023-07-01 00:00:00;TELINTEL;JUAN_APONTE_2;CAMPAÑAS MASIVAS;LANDING;2023;6;36808;4,063029776;149552;;;SMS - TELINTEL - JUNIO;4/07/2023 0:00;BASE_JUNIO -2023.xlsx;LANDING;CS;BOGOTA;Felipe Santrich;Oscar Osorio;Juan Aponte;Alexandra Ortiz;1;100;21001
152;10;COS;RV: Prefactura de Servicios Públicos No.516 COS junio 2023;2023-07-01 00:00:00;TELINTEL;COS;CAMPAÑAS MASIVAS;MINUTIOS;2023;6;2110;936,6222749;1976273;;;MINUTOS LDI - TELINTEL - JUNIO;4/07/2023 0:00;BASE_JUNIO -2023.xlsx;MINUTIOS;CS;BOGOTA;Felipe Santrich;Oscar Osorio;Juan Aponte;Alexandra Ortiz;1;100;21001
153;11;ECallYou;Sin Titulo ;2023-07-06 00:00:00;INFOBIP;ECallYou;COMPENSAR - CARTERA;SMS;2023;6;30277;11,85559996;358952;;;SMS - INFOBIP - ECY - JUNIO;6/07/2023 0:00;BASE_JUNIO -2023.xlsx;SMS;ECallYou;BOGOTA;Felipe Santrich;;Oscar Triana;;7;160;20101
154;12;MONTECHELO;RV: **Proformas Grupo Montechelo Junio;2023-07-10 00:00:00;Kronos;Montechelo;MONTECHELO (PRUEBAS);SMS;2023;6;1728;1,9;3283,2;;;SMS - KRONOS - MONTECHELO -JUNIO;11/07/2023 0:00;BASE_JUNIO -2023.xlsx;SMS;;;;;;;;314;50201
155;13;ECallYou;RV: **Proformas Grupo Montechelo Junio;2023-07-10 00:00:00;Kronos;ECY;COMPENSAR - CARTERA;SMS;2023;6;1034719;1,9;1965966,1;;;SMS - KRONOS - ECALLYOU - JUNIO;11/07/2023 0:00;BASE_JUNIO -2023.xlsx;SMS;ECallYou;BOGOTA;Felipe Santrich;;Oscar Triana;;7;160;20101
156;14;COS;RV: **Proformas Grupo Montechelo Junio;2023-07-10 00:00:00;Kronos;COS;CET COLSUBSIDIO AGENCIA DE EMPLEO;SMS;2023;6;19183;1,9;36447,7;;;SMS - KRONOS - COS - JUNIO;11/07/2023 0:00;BASE_JUNIO -2023.xlsx;SMS;COS;BOGOTA;Adriana Tovar;;Francisco Escobar;;7;229;9918
157;14;COS;RV: **Proformas Grupo Montechelo Junio;2023-07-10 00:00:00;Kronos;COS;AIRE - COBRANZA;SMS;2023;6;7711309;1,9;14651487,1;;;SMS - KRONOS - COS - JUNIO;11/07/2023 0:00;BASE_JUNIO -2023.xlsx;SMS;COS;BARRANQUILLA;Felipe Santrich;;Oscar Triana;;B/Q;280;9892
158;15;CS;RV: Prefactura mes de Junio de 2023 Solati SAS;2023-07-11 00:00:00;SOLATI;CS;TUYA - COBRANZA MEDELLIN;LICENCIAS;2023;6;50;86643,648;4332182,4;;;LICENCIAS - SOLATI - JUNIO;12/07/2023 0:00;BASE_JUNIO -2023.xlsx;LICENCIAS;CS;MEDELLÍN;Pedro Franco;;;Yohan Lopez;Medellín;136;23201
1;1;CS;RV: REITERACION SOLICITUD ORDENES DE COMPRA- HERRAMIENTAS MÓVILES SAS ENERO 2022;2023-01-19 07:56:00;HERRAMIENTAS MOVIELES;DIEGO_MORALES;MOVISTAR - CARTERA COLOMBIA;"INSTANCIA PRIVADA SOFTWARE-Valor
Mensual Serv AWS";2023;1;0,397;1420305,42;563861,2517;;;LICENCIAS - HERRAMIENTAS MÓVILES - Banco Caja Social Visitas;9/02/2023 0:00;BASE_ENERO - 2023.xlsx;AWS;CS;BOGOTA;Felipe Santrich;Oscar Osorio;Diego Morales;Ana Pantoja-Diana Galindez - Maria Parra- Oscar Hernandez;5;286;21908
1;1;CS;RV: REITERACION SOLICITUD ORDENES DE COMPRA- HERRAMIENTAS MÓVILES SAS ENERO 2022;2023-01-19 07:56:00;HERRAMIENTAS MOVIELES;DIEGO_MORALES;MOVISTAR - CARTERA COLOMBIA;Licencias Godoworks;2023;1;0,397;378042,49;150082,8685;;;LICENCIAS - HERRAMIENTAS MÓVILES - Banco Caja Social Visitas;9/02/2023 0:00;BASE_ENERO - 2023.xlsx;Licencias;CS;BOGOTA;Felipe Santrich;Oscar Osorio;Diego Morales;Ana Pantoja-Diana Galindez - Maria Parra- Oscar Hernandez;5;286;21908
1;1;CS;RV: REITERACION SOLICITUD ORDENES DE COMPRA- HERRAMIENTAS MÓVILES SAS ENERO 2022;2023-01-19 07:56:00;HERRAMIENTAS MOVIELES;JOHN_JIMENEZ;GMF - COBRANZA ;"INSTANCIA PRIVADA SOFTWARE-Valor
Mensual Serv AWS";2023;1;0,0135;1420305,42;19174,12317;;;LICENCIAS - HERRAMIENTAS MÓVILES - Banco Caja Social Visitas;9/02/2023 0:00;BASE_ENERO - 2023.xlsx;AWS;CS;BOGOTA;Felipe Santrich;Oscar Osorio;John Jimenez;Angelica Gomez;6;119;20302
1;1;CS;RV: REITERACION SOLICITUD ORDENES DE COMPRA- HERRAMIENTAS MÓVILES SAS ENERO 2022;2023-01-19 07:56:00;HERRAMIENTAS MOVIELES;JOHN_JIMENEZ;GMF - COBRANZA ;Licencias Godoworks;2023;1;0,0135;378042,49;5103,573615;;;LICENCIAS - HERRAMIENTAS MÓVILES - Banco Caja Social Visitas;9/02/2023 0:00;BASE_ENERO - 2023.xlsx;Licencias;CS;BOGOTA;Felipe Santrich;Oscar Osorio;John Jimenez;Angelica Gomez;6;119;20302
1;1;CS;RV: REITERACION SOLICITUD ORDENES DE COMPRA- HERRAMIENTAS MÓVILES SAS ENERO 2022;2023-01-19 07:56:00;HERRAMIENTAS MOVIELES;JUAN_APONTE;BANCO CAJA SOCIAL - VISITAS;"INSTANCIA PRIVADA SOFTWARE-Valor
Mensual Serv AWS";2023;1;0,5045;1420305,42;716544,0844;;;LICENCIAS - HERRAMIENTAS MÓVILES - Banco Caja Social Visitas;9/02/2023 0:00;BASE_ENERO - 2023.xlsx;AWS;CS;BOGOTA;Felipe Santrich;Oscar Osorio;Juan Aponte;;1;93;20103
1;1;CS;RV: REITERACION SOLICITUD ORDENES DE COMPRA- HERRAMIENTAS MÓVILES SAS ENERO 2022;2023-01-19 07:56:00;HERRAMIENTAS MOVIELES;JUAN_APONTE;BANCO CAJA SOCIAL - VISITAS;Licencias Godoworks;2023;1;0,5045;378042,49;190722,4362;;;LICENCIAS - HERRAMIENTAS MÓVILES - Banco Caja Social Visitas;9/02/2023 0:00;BASE_ENERO - 2023.xlsx;Licencias;CS;BOGOTA;Felipe Santrich;Oscar Osorio;Juan Aponte;;1;93;20103
1;1;CS;RV: REITERACION SOLICITUD ORDENES DE COMPRA- HERRAMIENTAS MÓVILES SAS ENERO 2022;2023-01-19 07:56:00;HERRAMIENTAS MOVIELES;JUAN_APONTE;BANCO POPULAR - TRADICIONAL;"INSTANCIA PRIVADA SOFTWARE-Valor
Mensual Serv AWS";2023;1;0,075;1420305,42;106522,9065;;;LICENCIAS - HERRAMIENTAS MÓVILES - Banco Caja Social Visitas;9/02/2023 0:00;BASE_ENERO - 2023.xlsx;AWS;CS;BOGOTA;Felipe Santrich;Oscar Osorio;Juan Aponte;;1;95;20702
1;1;CS;RV: REITERACION SOLICITUD ORDENES DE COMPRA- HERRAMIENTAS MÓVILES SAS ENERO 2022;2023-01-19 07:56:00;HERRAMIENTAS MOVIELES;JUAN_APONTE;BANCO POPULAR - TRADICIONAL;Licencias Godoworks;2023;1;0,075;378042,49;28353,18675;;;LICENCIAS - HERRAMIENTAS MÓVILES - Banco Caja Social Visitas;9/02/2023 0:00;BASE_ENERO - 2023.xlsx;Licencias;CS;BOGOTA;Felipe Santrich;Oscar Osorio;Juan Aponte;;1;95;20702
1;1;CS;RV: REITERACION SOLICITUD ORDENES DE COMPRA- HERRAMIENTAS MÓVILES SAS ENERO 2022;2023-01-19 07:56:00;HERRAMIENTAS MOVIELES;JUAN_APONTE_2;CAMPAÑAS MASIVAS;"INSTANCIA PRIVADA SOFTWARE-Valor
Mensual Serv AWS";2023;1;0,01;1420305,42;14203,0542;;;LICENCIAS - HERRAMIENTAS MÓVILES - Banco Caja Social Visitas;9/02/2023 0:00;BASE_ENERO - 2023.xlsx;AWS;CS;BOGOTA;Felipe Santrich;Oscar Osorio;Juan Aponte;Alexandra Ortiz;1;100;21001
1;1;CS;RV: REITERACION SOLICITUD ORDENES DE COMPRA- HERRAMIENTAS MÓVILES SAS ENERO 2022;2023-01-19 07:56:00;HERRAMIENTAS MOVIELES;JUAN_APONTE_2;CAMPAÑAS MASIVAS;Licencias Godoworks;2023;1;0,01;378042,49;3780,4249;;;LICENCIAS - HERRAMIENTAS MÓVILES - Banco Caja Social Visitas;9/02/2023 0:00;BASE_ENERO - 2023.xlsx;Licencias;CS;BOGOTA;Felipe Santrich;Oscar Osorio;Juan Aponte;Alexandra Ortiz;1;100;21001
2;2;CS;RE: INFOBIP | SOLICITUD OC ENERO | CONTACTO SOLUTIONS | SERIVICIOS OMNICANALIDAD - URGENTE ;2023-02-27 15:31:00;INFOBIP;CESAR_MORALES;DIRECTV - FACTURA DIGITAL;EMAIL_VALIDATION;2023;1;4021;2,5;10052,5;;;SMS-CLARO COBRANZA-INFOBIP-ENERO- $191438345;2/03/2023 0:00;BASE_ENERO - 2023.xlsx;Email;CS;BOGOTA;Felipe Santrich;Oscar Osorio;Cesar Morales;Karen Rozo;6;106;21302
2;2;CS;RE: INFOBIP | SOLICITUD OC ENERO | CONTACTO SOLUTIONS | SERIVICIOS OMNICANALIDAD - URGENTE ;2023-02-27 15:31:00;INFOBIP;CESAR_MORALES;DIRECTV - FACTURA DIGITAL;SMS;2023;1;15334;1,9;29134,6;;;SMS-CLARO COBRANZA-INFOBIP-ENERO- $191438345;2/03/2023 0:00;BASE_ENERO - 2023.xlsx;SMS;CS;BOGOTA;Felipe Santrich;Oscar Osorio;Cesar Morales;Karen Rozo;6;106;21302
2;2;CS;RE: INFOBIP | SOLICITUD OC ENERO | CONTACTO SOLUTIONS | SERIVICIOS OMNICANALIDAD - URGENTE ;2023-02-27 15:31:00;INFOBIP;CESAR_MORALES;DIRECTV - RECUPERACIÓN DE EQUIPOS COLOMBIA;EMAIL_VALIDATION;2023;1;9905;2,5;24762,5;;;SMS-CLARO COBRANZA-INFOBIP-ENERO- $191438345;2/03/2023 0:00;BASE_ENERO - 2023.xlsx;Email;CS;BOGOTA;Felipe Santrich;Oscar Osorio;Cesar Morales;Karen Rozo;6;1804;0
2;2;CS;RE: INFOBIP | SOLICITUD OC ENERO | CONTACTO SOLUTIONS | SERIVICIOS OMNICANALIDAD - URGENTE ;2023-02-27 15:31:00;INFOBIP;CESAR_MORALES;DIRECTV - RECUPERACIÓN DE EQUIPOS COLOMBIA;IVR;2023;1;110390;0,5;55195;;;SMS-CLARO COBRANZA-INFOBIP-ENERO- $191438345;2/03/2023 0:00;BASE_ENERO - 2023.xlsx;IVR;CS;BOGOTA;Felipe Santrich;Oscar Osorio;Cesar Morales;Karen Rozo;6;1804;0
2;2;CS;RE: INFOBIP | SOLICITUD OC ENERO | CONTACTO SOLUTIONS | SERIVICIOS OMNICANALIDAD - URGENTE ;2023-02-27 15:31:00;INFOBIP;CESAR_MORALES;DIRECTV - RECUPERACIÓN DE EQUIPOS COLOMBIA;SMS;2023;1;140302;1,9;266573,8;;;SMS-CLARO COBRANZA-INFOBIP-ENERO- $191438345;2/03/2023 0:00;BASE_ENERO - 2023.xlsx;SMS;CS;BOGOTA;Felipe Santrich;Oscar Osorio;Cesar Morales;Karen Rozo;6;1804;0
2;2;CS;RE: INFOBIP | SOLICITUD OC ENERO | CONTACTO SOLUTIONS | SERIVICIOS OMNICANALIDAD - URGENTE ;2023-02-27 15:31:00;INFOBIP;CESAR_MORALES;FMSD - COBRANZA;IVR;2023;1;15485;0,5;7742,5;;;SMS-CLARO COBRANZA-INFOBIP-ENERO- $191438345;2/03/2023 0:00;BASE_ENERO - 2023.xlsx;IVR;CS;BOGOTA;Felipe Santrich;Oscar Osorio;Cesar Morales;Karen Rozo;6;115;21601
2;2;CS;RE: INFOBIP | SOLICITUD OC ENERO | CONTACTO SOLUTIONS | SERIVICIOS OMNICANALIDAD - URGENTE ;2023-02-27 15:31:00;INFOBIP;CESAR_MORALES;FMSD - COBRANZA;SMS;2023;1;90294;1,9;171558,6;;;SMS-CLARO COBRANZA-INFOBIP-ENERO- $191438345;2/03/2023 0:00;BASE_ENERO - 2023.xlsx;SMS;CS;BOGOTA;Felipe Santrich;Oscar Osorio;Cesar Morales;Karen Rozo;6;115;21601
2;2;CS;RE: INFOBIP | SOLICITUD OC ENERO | CONTACTO SOLUTIONS | SERIVICIOS OMNICANALIDAD - URGENTE ;2023-02-27 15:31:00;INFOBIP;CESAR_MORALES;NATURA - COBRANZAS;EMAIL;2023;1;4473;0,75;3354,75;;;SMS-CLARO COBRANZA-INFOBIP-ENERO- $191438345;2/03/2023 0:00;BASE_ENERO - 2023.xlsx;EMAIL;CS;BOGOTA;Felipe Santrich;Oscar Osorio;Cesar Morales;Karen Rozo;6;130;22401
2;2;CS;RE: INFOBIP | SOLICITUD OC ENERO | CONTACTO SOLUTIONS | SERIVICIOS OMNICANALIDAD - URGENTE ;2023-02-27 15:31:00;INFOBIP;CESAR_MORALES;NATURA - COBRANZAS;EMAIL_VALIDATION;2023;1;15903;2,5;39757,5;;;SMS-CLARO COBRANZA-INFOBIP-ENERO- $191438345;2/03/2023 0:00;BASE_ENERO - 2023.xlsx;Email;CS;BOGOTA;Felipe Santrich;Oscar Osorio;Cesar Morales;Karen Rozo;6;130;22401
2;2;CS;RE: INFOBIP | SOLICITUD OC ENERO | CONTACTO SOLUTIONS | SERIVICIOS OMNICANALIDAD - URGENTE ;2023-02-27 15:31:00;INFOBIP;CESAR_MORALES;NATURA - COBRANZAS;IVR;2023;1;355277;0,5;177638,5;;;SMS-CLARO COBRANZA-INFOBIP-ENERO- $191438345;2/03/2023 0:00;BASE_ENERO - 2023.xlsx;IVR;CS;BOGOTA;Felipe Santrich;Oscar Osorio;Cesar Morales;Karen Rozo;6;130;22401
2;2;CS;RE: INFOBIP | SOLICITUD OC ENERO | CONTACTO SOLUTIONS | SERIVICIOS OMNICANALIDAD - URGENTE ;2023-02-27 15:31:00;INFOBIP;CESAR_MORALES;NATURA - COBRANZAS;SMS;2023;1;811197;1,9;1541274,3;;;SMS-CLARO COBRANZA-INFOBIP-ENERO- $191438345;2/03/2023 0:00;BASE_ENERO - 2023.xlsx;SMS;CS;BOGOTA;Felipe Santrich;Oscar Osorio;Cesar Morales;Karen Rozo;6;130;22401
2;2;CS;RE: INFOBIP | SOLICITUD OC ENERO | CONTACTO SOLUTIONS | SERIVICIOS OMNICANALIDAD - URGENTE ;2023-02-27 15:31:00;INFOBIP;CESAR_MORALES;PROGRESA - COBRANZA;SMS;2023;1;31069;1,9;59031,1;;;SMS-CLARO COBRANZA-INFOBIP-ENERO- $191438345;2/03/2023 0:00;BASE_ENERO - 2023.xlsx;SMS;CS;BOGOTA;Felipe Santrich;Oscar Osorio;Cesar Morales;Karen Rozo;6;142;23701
2;2;COS;RE: INFOBIP | SOLICITUD OC ENERO | CONTACTO SOLUTIONS | SERIVICIOS OMNICANALIDAD - URGENTE ;2023-02-27 15:31:00;INFOBIP;COS;AIR-E  S.A;SMS;2023;1;129287;1,9;245645,3;;;SMS-CLARO COBRANZA-INFOBIP-ENERO- $191438345;2/03/2023 0:00;BASE_ENERO - 2023.xlsx;SMS;COS;BARRANQUILLA;Álvaro Andres Vargas Acuña;;Samir Villalba;;B/Q;272;9896
2;2;COS;RE: INFOBIP | SOLICITUD OC ENERO | CONTACTO SOLUTIONS | SERIVICIOS OMNICANALIDAD - URGENTE ;2023-02-27 15:31:00;INFOBIP;COS;AIRE - COBRANZA;EMAIL;2023;1;116;0,75;87;;;SMS-CLARO COBRANZA-INFOBIP-ENERO- $191438345;2/03/2023 0:00;BASE_ENERO - 2023.xlsx;EMAIL;COS;BARRANQUILLA;Felipe Santrich;;Oscar Triana;;B/Q;280;9892
2;2;COS;RE: INFOBIP | SOLICITUD OC ENERO | CONTACTO SOLUTIONS | SERIVICIOS OMNICANALIDAD - URGENTE ;2023-02-27 15:31:00;INFOBIP;COS;AIRE - COBRANZA;IVR;2023;1;6560026;0,5;3280013;;;SMS-CLARO COBRANZA-INFOBIP-ENERO- $191438345;2/03/2023 0:00;BASE_ENERO - 2023.xlsx;IVR;COS;BARRANQUILLA;Felipe Santrich;;Oscar Triana;;B/Q;280;9892
2;2;COS;RE: INFOBIP | SOLICITUD OC ENERO | CONTACTO SOLUTIONS | SERIVICIOS OMNICANALIDAD - URGENTE ;2023-02-27 15:31:00;INFOBIP;COS;AIRE - COBRANZA;SMS;2023;1;1356604;1,9;2577547,6;;;SMS-CLARO COBRANZA-INFOBIP-ENERO- $191438345;2/03/2023 0:00;BASE_ENERO - 2023.xlsx;SMS;COS;BARRANQUILLA;Felipe Santrich;;Oscar Triana;;B/Q;280;9892
2;2;COS;RE: INFOBIP | SOLICITUD OC ENERO | CONTACTO SOLUTIONS | SERIVICIOS OMNICANALIDAD - URGENTE ;2023-02-27 15:31:00;INFOBIP;COS;AIRE - COBRANZA;IVR;2023;1;3832602;0,5;1916301;;;SMS-CLARO COBRANZA-INFOBIP-ENERO- $191438345;2/03/2023 0:00;BASE_ENERO - 2023.xlsx;IVR;COS;BARRANQUILLA;Felipe Santrich;;Oscar Triana;;B/Q;280;9892
2;2;COS;RE: INFOBIP | SOLICITUD OC ENERO | CONTACTO SOLUTIONS | SERIVICIOS OMNICANALIDAD - URGENTE ;2023-02-27 15:31:00;INFOBIP;COS;DELIMA - INBOUND;SMS;2023;1;27439;1,9;52134,1;;;SMS-CLARO COBRANZA-INFOBIP-ENERO- $191438345;2/03/2023 0:00;BASE_ENERO - 2023.xlsx;SMS;COS;BOGOTA;Felipe Santrich;;Jenifer Pineda;;7;48;5117
2;2;MONTECHELO;RE: INFOBIP | SOLICITUD OC ENERO | CONTACTO SOLUTIONS | SERIVICIOS OMNICANALIDAD - URGENTE ;2023-02-27 15:31:00;INFOBIP;COS;MONTECHELO (PRUEBAS);SMS;2023;1;74890;1,9;142291;;;SMS-CLARO COBRANZA-INFOBIP-ENERO- $191438345;2/03/2023 0:00;BASE_ENERO - 2023.xlsx;SMS;;;;;;;;314;50201
2;2;COS;RE: INFOBIP | SOLICITUD OC ENERO | CONTACTO SOLUTIONS | SERIVICIOS OMNICANALIDAD - URGENTE ;2023-02-27 15:31:00;INFOBIP;COS;PORTABILIDAD  BARRANQUILLA;SMS;2023;1;1206094;1,9;2291578,6;;;SMS-CLARO COBRANZA-INFOBIP-ENERO- $191438345;2/03/2023 0:00;BASE_ENERO - 2023.xlsx;SMS;COS;BARRANQUILLA;Álvaro Andres Vargas Acuña;;;;B/Q;8;7421
2;2;COS;RE: INFOBIP | SOLICITUD OC ENERO | CONTACTO SOLUTIONS | SERIVICIOS OMNICANALIDAD - URGENTE ;2023-02-27 15:31:00;INFOBIP;COS;REDES MEDICAS SAC;SMS;2023;1;2513;1,9;4774,7;;;SMS-CLARO COBRANZA-INFOBIP-ENERO- $191438345;2/03/2023 0:00;BASE_ENERO - 2023.xlsx;SMS;COS;BOGOTA;Andres Velandia;Walter Benavides;Jhony Sanchez;;7;283;9891
